מזהה ייחודי להצעות חוק,המספר של הצעת החוק הממשלתית,סטטוס הצעת החוק הממשלתית,מספר הכנסת,האם הוחל על הצעת החוק דין רציפות,סיבת העצירה,סדרת הפרסום לקריאה הראשונה,הועדה המטפלת,שם ההצעה,מזהה ההצעה שאליה מוזגה ההצעה,מזהה ההצעה לפיצוול,שם מוצע לפיצול,תיאור סוגי המסמכים הקשורים,סוגי שינויים לשם ההצעה
174310,2332,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2332 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק המרכז לגביית קנסות, אגרות והוצאות, התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
173045,2212,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2212 ,מיום 00:00:00",הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
171581,2172,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2172 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק הסדרת הלוואות חוץ בנקאיות, התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
170426,2087,התקבלה בקריאה שלישית,13,1,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2087 ,מיום 00:00:00",העבודה והרווחה,"חוק לתיקון פקודת בריאות העם (מס' 14), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
169065,2185,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2185 ,מיום 00:00:00",הכספים,"חוק החברות הממשלתיות (תיקון מס' 7), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
167394,2198,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2198 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לתיקון פקודת המשטרה (מס' 12), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
167305,2192,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2192 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק גביית חובות (ביצוע צווי מאסר) (הוראת שעה) (תיקון), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
167111,2210,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2210 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 88), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
165643,2300,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2300 ,מיום 00:00:00",העבודה והרווחה,"חוק קליטת חיילים משוחררים (תיקון), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
165039,2194,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2194 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק סדר הדין הפלילי (תיקון מס' 19), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
164307,2148,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2148 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לתיקון פקודת מניעת טרור (מס' 3), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
163266,2251,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2251 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק ההוצאה לפועל (תיקון מס' 15), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
162340,2188,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2188 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק כרטיסי חיוב (תיקון), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
160597,2158,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2158 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק התכנון והבנייה (תיקון מס' 37), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
160596,2210,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2210 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק הליכי תכנון ובנייה (הוראת שעה) (תיקון מס' 4), התשנ""ד-1993",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159993,2192,התקבלה בקריאה שלישית,13,,,,הפנים ואיכות הסביבה,"חוק הרשויות המקומיות (בחירות) (השבתת מוסדות חינוך) (הוראת שעה), התשנ""ג-1993",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159958,2368,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2368 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לשכת עורכי הדין (מועד הבחירות ובחינות התמחות) (הוראות שעה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,
159949,2177,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2177 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 92), התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159725,2436,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2436 ,מיום 00:00:00",הכספים,"חוק רשות השידור (תיקון מס' 10), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159719,2386,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2386 ,מיום 00:00:00",העבודה והרווחה,"חוק שירות המדינה (גמלאות) (תיקון מס' 37), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159714,2532,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2532 ,מיום 00:00:00",הכספים,"חוק הבנקאות (רישוי) (תיקון מס' 11), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159713,2460,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2460 ,מיום 00:00:00",החוץ והבטחון,"חוק השיפוט הצבאי (תיקון מס' 32), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159712,2366,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2366 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק סדר הדין הפלילי (סמכויות אכיפה - מעצרים), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159711,2461,התקבלה בקריאה שלישית,13,,,,החוץ והבטחון,"חוק בתי קברות צבאיים (תיקון מס' 3), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159709,2519,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2519 ,מיום 00:00:00",הכספים,"חוק מס רכוש וקרן פיצויים (תיקון מס' 26), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159705,2463,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2463 ,מיום 00:00:00",הכלכלה,"חוק הבזק (תיקון מס' 13), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159701,2271,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2271 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק אימוץ ילדים (תיקון מס' 2), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159697,2243,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2243 ,מיום 00:00:00",הכספים,"חוק לתיקון פקודת מס הכנסה (מס' 110), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לחוק שהתקבל | לקריאה הראשונה
159686,2352,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2352 ,מיום 00:00:00",העבודה והרווחה,"חוק הנכים (תגמולים ושיקום) (תיקון מס' 17), התשנ""ו-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159673,2433,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2433 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 7), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159670,2446,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2446 ,מיום 00:00:00",הכנסת,"חוק ההגבלים העסקיים (תיקון מס' 2), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159669,2344,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2344 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק סדר הדין הפלילי (סמכויות אכיפה - חיפוש בגוף החשוד), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159668,2444,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2444 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 9), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159665,2529,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2529 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק שהייה שלא כדין (איסור סיוע) (הוראות שעה), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159660,2498,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2498 ,מיום 00:00:00",העבודה והרווחה,"חוק הביטוח הלאומי (תיקון מס' 11), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159659,2491,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2491 ,מיום 00:00:00",הכספים,"חוק שירות המדינה (מינויים) (תיקון מס' 8), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159654,2485,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2485 ,מיום 00:00:00",הכנסת,"חוק משק החשמל, התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159646,2377,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2377 ,מיום 00:00:00",העבודה והרווחה,"חוק שכר שווה לעובדת ולעובד, התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159643,2516,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2516 ,מיום 00:00:00",הכספים,"חוק מיסוי תשלומים ביום בחירות, התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159641,2508,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2508 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק-יסוד: נשיא המדינה (תיקון מס' 3), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159636,2505,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2505 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק העונשין (תיקון מס' 48), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159635,2425,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2425 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק סדר הדין הפלילי (תיקון מס' 23), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,
159630,2349,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2349 ,מיום 00:00:00",הכלכלה,"חוק הבזק (תיקון מס' 12), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159629,2486,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2486 ,מיום 00:00:00",הכספים,"חוק אזור סחר חופשי באילת (פטורים והנחות ממסים) (תיקון מס' 3), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159627,2490,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2490 ,מיום 00:00:00",הכספים,"חוק מס ערך מוסף (תיקון מס' 15), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159626,2466,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2466 ,מיום 00:00:00",הכספים,"חוק אזורים חופשיים לייצור בישראל (תיקון), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159624,2234,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2234 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק הגנת הפרטיות (תיקון מס' 4) (מאגרי מידע), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159540,2436,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2436 ,מיום 00:00:00",הכספים,"חוק הגליל (תיקון מס' 6), התשנ""ו-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159539,2410,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2410 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק הסניגוריה הציבורית, התשנ""ו-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159537,2436,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2436 ,מיום 00:00:00",הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב), התשנ""ו-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159532,2468,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2468 ,מיום 00:00:00",הכנסת,"חוק יישום הסכם הביניים בדבר הגדה המערבית ורצועת עזה (סמכויות שיפוט והוראות אחרות) (תיקוני חקיקה), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
159529,2246,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2246 ,מיום 00:00:00",הפנים ואיכות הסביבה,"חוק הספקת החשמל (הוראת שעה), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159527,2462,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2462 ,מיום 00:00:00",הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב) (תיקון), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159526,2392,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2392 ,מיום 00:00:00",העבודה והרווחה,"חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון מס' 19), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159521,2282,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2282 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק לתיקון פקודת פשיטת הרגל (מס' 3), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159519,2458,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2458 ,מיום 00:00:00",העבודה והרווחה,"חוק האזרחים הותיקים (תיקון), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159515,2220,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2220 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק זכויות מבצעים (תיקון), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
159513,2382,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2382 ,מיום 00:00:00",הכלכלה,"חוק זכות מטפחים של זני צמחים (תיקון מס' 2), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159497,2509,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2509 ,מיום 00:00:00",הכספים,"חוק ניירות ערך (תיקון מס' 11) (תיקון מס' 3), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159461,2434,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2434 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק בתי המשפט (תיקון מס' 22), התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
159426,2436,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2436 ,מיום 00:00:00",הכספים,"חוק פיקוח על מחירי מצרכים ושירותים, התשנ""ו-1996",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,
158645,2396,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2396 ,מיום 00:00:00",הכלכלה,"חוק כבישי אגרה (מנהרות הכרמל), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158644,2406,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2406 ,מיום 00:00:00",הכלכלה,"חוק כביש אגרה (כביש ארצי לישראל), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158642,2426,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2426 ,מיום 00:00:00",הכנסת,"חוק מבקר המדינה (תיקון מס' 27), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158638,2333,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2333 ,מיום 00:00:00",החוץ והבטחון,"חוק שירות ביטחון (תיקון מס' 7 והוראת שעה) (שירות במשטרה ושירות מוכר), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158630,2215,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2215 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק הפטנטים (תיקון מס' 2), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
158629,2330,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2330 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק בית המשפט לענייני משפחה, התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
158627,2403,התקבלה בקריאה שלישית,13,,,,החוקה חוק ומשפט,"חוק העונשין (תיקון מס' 44), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158626,2421,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2421 ,מיום 00:00:00",החוקה חוק ומשפט,"חוק העונשין (תיקון מס' 43) (התאמת דיני העונשין לחלק המקדמי ולחלק הכללי), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158622,2365,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2365 ,מיום 00:00:00",הכספים,"חוק לעידוד מחקר ופיתוח בתעשיה (תיקון), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
158619,2388,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2388 ,מיום 00:00:00",הכספים,"חוק מס מקביל (תיקון מס' 15), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158617,2383,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2383 ,מיום 00:00:00",העבודה והרווחה,"חוק התגמולים (ילד שנתייתם עקב מעשה אלימות במשפחה), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158614,2339,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2339 ,מיום 00:00:00",הכנסת,"חוק העונשין (תיקון מס' 42), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158606,2400,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2400 ,מיום 00:00:00",הכספים,"חוק סוכני המכס (תיקון), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158605,2404,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2404 ,מיום 00:00:00",הכספים,"חוק לתיקון פקודת המכס (מס' 12), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158466,2369,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2369 ,מיום 00:00:00",הכלכלה,"חוק לתיקון פקודת התעבורה (מס' 38), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158399,2214,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2214 ,מיום 00:00:00",,"חוק אזורים חופשיים לייצור בישראל, התשנ""ד-1994",,,,הצעת חוק לקריאה הראשונה - נוסח מתוקן | חוק - פרסום ברשומות,לקריאה הראשונה
158363,2392,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2392 ,מיום 00:00:00",הכלכלה,"חוק המועצה לייצור ולשיווק של ירקות (תיקון מס' 7), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה | תיקון טעות
158362,2346,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2346 ,מיום 00:00:00",הכספים,"חוק לעידוד השקעות הון בחקלאות (תיקון מס' 4), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158361,2401,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2401 ,מיום 00:00:00",הכספים,"חוק לתיקון פקודת מס הכנסה (מס' 104), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
158360,2403,התקבלה בקריאה שלישית,13,,,"הצ""ח ממשלה/כנסת (עד תשס""ב 10/2002) - 2403 ,מיום 00:00:00",הכספים,"חוק הסדרים במשק המדינה (תיקוני חקיקה) (תיקון מס' 5), התשנ""ה-1995",,,,הצעת חוק לקריאה הראשונה | חוק - פרסום ברשומות,לקריאה הראשונה
