מזהה ייחודי של הצעות חוק,מספר הכנסת,שם החוק שהתקבל,המשרד היוזם לפי התזכיר,קוד הועדה שדנה בהצעת החוק,שם הועדה,השרים הממונים,סיווג - חוקי הסדרים,סיווג - תקציב,מספר מ’ של הצעת החוק,תאריך פרסום החוק בספר החוקים,מספר חוברת,מספר עמוד,מספר עמודי חקיקה,מספר עמודי חקיקה - הערות,דיון ראשון במליאה,הונחה על שולחן הכנסת לקריאה ראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה,כמה זמן חלף בין הגשת הצעת החוק ועד הקריאה הראשונה - לא כולל פגרות,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית,כמה זמן חלף בין ההצבעה הראשונה שהתקבלה ועד תחילת הדיון בה בוועדה הרלוונטית - לא כולל פגרות,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית,כמה זמן חלף בין תחילת הדיון בוועדה ועד לסיום הכנת החוק לקריאה שנייה ושלישית - לא כולל פגרות,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק,כמה זמן חלף מהגשת הצעת החוק ועד לאישור החוק - לא כולל פגרות,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק,כמה זמן חלף מהדיון הראשון במליאה ועד לאישור החוק - לא כולל פגרות
325830,18,"חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010), התשס""ט-2009",,652,הכנסת,"הכלכלה והתעשייה, העבודה, הרווחה והשירותים החברתיים, הביטחון, האוצר, הבינוי והשיכון, להגנת הסביבה, לשוויון חברתי, התקשורת, הבריאות, המשפטים, החינוך, התחבורה והבטיחות בדרכים , הפנים, האנרגיה, ראש הממשלה, החקלאות ופיתוח הכפר",True,True,436,2009-07-23,2203,157,127,,2009-06-17,2009-06-17,0,0,1,1,0,0,36,36,36,36
323609,18,"חוק פיקוח אלקטרוני על משוחררים בערובה ומשוחררים על-תנאי ממאסר (הוראת שעה), התשס""ט-2009",,669,"משותפת מדע ופנים לדיון בהצ""ח בתי סוהר",לביטחון הפנים,False,False,427,2009-07-16,2202,154,3,,2009-05-18,2009-05-18,0,0,15,15,27,27,59,59,59,59
326258,18,"חוק לתיקון פקודת מס הכנסה (מס' 170), התשס""ט-2009",משרד האוצר,653,הכספים,האוצר,False,False,437,2009-07-16,2202,152,1,,2009-06-29,2009-06-29,0,0,13,13,1,1,17,17,17,17
326673,18,"חוק התקשורת (המשך שידורי חדשות מקומיות בטלוויזיה) (תיקוני חקיקה) (הוראות שעה) (תיקון מס' 2), התשס""ט-2009",,654,הכלכלה,התקשורת,False,False,438,2009-07-16,2202,153,1,,2009-06-29,2009-06-29,0,0,1,1,1,1,17,17,17,17
325198,18,"חוק לשכת עורכי הדין (תיקון מס' 32) (תיקון), התשס""ט-2009",,657,"החוקה, חוק ומשפט",המשפטים,False,False,431,2009-06-29,2201,149,3,,2009-06-08,2009-06-08,0,0,7,7,0,0,21,21,21,21
326057,18,"חוק ביטוח בריאות ממלכתי (תיקון מס' 44), התשס""ט-2009",,653,הכספים,הבריאות,False,False,436,2009-06-29,2201,148,1,,2009-06-17,2009-06-17,0,0,5,5,0,0,12,12,12,12
324824,18,"חוק לתשלום חלקי של דמי הבראה בשירות הציבורי בשנים 2009 ו-2010 (הוראת שעה), התשס""ט-2009",,653,הכספים,האוצר,False,True,432,2009-06-23,2200,142,4,,2009-06-01,2009-06-01,0,0,7,7,7,7,22,22,22,22
325305,18,"חוק הרשויות המקומיות (אכיפה סביבתית - סמכויות פקחים) (תיקון מס' 2), התשס""ט-2009",,656,הפנים והגנת הסביבה,הפנים,False,False,434,2009-06-23,2200,146,2,,2009-06-08,2009-06-08,0,0,7,7,0,0,15,15,15,15
310514,18,"חוק שיפוט בענייני תעבורה (תשריר - הוראת שעה), התשס""ט-2009",,657,"החוקה, חוק ומשפט",המשפטים,False,False,410,2009-06-09,2199,140,1.0,"more then 1 bill in page, split num pages between them",2008-11-05,2008-11-05,0,0,201,63,0,0,216,78,216,78
312253,18,"חוק העסקת עובדים על ידי קבלני כוח אדם (תיקון מס' 5), התשס""ט-2009",,660,"העבודה, הרווחה והבריאות","העבודה, הרווחה והשירותים החברתיים",False,False,418,2009-06-09,2199,140,1.0,"more then 1 bill in page, split num pages between them",2008-11-24,2008-12-29,0,0,149,60,0,0,162,73,197,73
323610,18,"חוק שהייה שלא כדין (איסור סיוע) (הוראות שעה) (תיקון מס' 12), התשס""ט-2009",,656,הפנים והגנת הסביבה,"העבודה, הרווחה והשירותים החברתיים, הפנים, המשפטים",False,False,427,2009-05-21,2198,138,2,,2009-05-18,2009-05-18,0,0,2,2,0,0,3,3,3,3
322360,18,חוק-יסוד: תקציב המדינה לשנים 2009 ו-2010 (הוראות מיוחדות) (הוראת שעה),,653,הכספים,,False,True,424,2009-04-07,2196,134,2,,2009-04-06,2009-04-07,0,0,-1,0,0,0,0,0,1,0
313914,17,"חוק לתיקון פקודת מס הכנסה (מס' 169 והוראת שעה), התשס""ט-2008",משרד האוצר,196,הכספים,האוצר,False,False,422,2008-12-31,2195,128,4,,2008-12-29,2008-12-29,0,0,0,0,0,0,2,0,2,0
313915,17,"חוק רשות השידור (תיקון מס' 21 והוראת שעה), התשס""ט-2008",,191,הכלכלה,"התחבורה והבטיחות בדרכים , התקשורת",False,False,421,2008-12-31,2195,132,2,,2008-12-29,2008-12-29,0,0,0,0,0,0,2,0,2,0
182824,17,"חוק ההוצאה לפועל (תיקון מס' 29), התשס""ט-2008",,194,"החוקה, חוק ומשפט","הבריאות, האוצר, המשפטים",False,False,260,2008-11-16,2188,42,28,,2006-11-06,2006-11-07,0,0,56,56,625,425,740,496,741,497
253690,17,"חוק זכויות הסטודנט (תיקון), התשס""ט-2008",,195,החינוך התרבות והספורט,החינוך,False,False,322,2008-11-16,2189,75,1,,2007-07-16,2007-07-16,0,0,189,119,196,153,489,287,489,287
262869,17,"חוק שירותי הדת היהודיים (תיקון מס' 15), התשס""ט-2008",,196,הכספים,לשירותי דת,False,False,335,2008-11-16,2192,116,6,,2007-10-17,2007-10-17,0,0,216,174,167,83,396,264,396,264
262962,17,"חוק שירות המדינה (מינויים) (תיקון מס' 14), התשס""ט-2008",,194,"החוקה, חוק ומשפט",ראש הממשלה,False,False,335,2008-11-16,2190,87,1,,2007-10-17,2007-10-17,0,0,232,190,109,59,396,264,396,264
272325,17,"חוק חסינות מדינות זרות, התשס""ט-2008",משרד המשפטים,194,"החוקה, חוק ומשפט",המשפטים,False,False,357,2008-11-16,2189,76,6,,2008-01-21,2008-01-21,0,0,225,153,55,1,300,168,300,168
288816,17,"חוק הביטוח הלאומי (תיקון מס' 7) (תיקון), התשס""ט-2008",,198,"העבודה, הרווחה והבריאות","העבודה, הרווחה והשירותים החברתיים",False,False,374,2008-11-16,2191,95,0.5,"more then 1 bill in page, split num pages between them",2008-04-02,2008-04-02,0,0,215,89,0,0,228,96,228,96
291197,17,"חוק להגנה על עדים, התשס""ט-2008",,200,הפנים והגנת הסביבה,"לביטחון הפנים, המשפטים",False,False,380,2008-11-16,2192,98,18,,2008-04-02,2008-04-02,0,0,117,75,97,13,228,96,228,96
291198,17,"חוק לעידוד השקעות הון (תיקון מס' 65), התשס""ט-2008",,196,הכספים,"הכלכלה והתעשייה, האוצר",True,False,379,2008-11-16,2190,85,1.0,"more then 1 bill in page, split num pages between them",2008-07-07,2008-07-07,0,0,120,36,1,1,132,42,132,42
305857,17,"חוק הסיוע המשפטי (תיקון מס' 9), התשס""ט-2008",,194,"החוקה, חוק ומשפט",המשפטים,False,False,404,2008-11-16,2191,95,0.5,"more then 1 bill in page, split num pages between them",2008-07-30,2008-07-30,0,0,39,4,0,0,109,19,109,19
310515,17,"חוק שירות אזרחי (תיקוני חקיקה), התשס""ט-2008",משרד החקלאות ופיתוח הכפר,193,החוץ והבטחון,"העבודה, הרווחה והשירותים החברתיים, הביטחון",False,False,410,2008-11-16,2190,88,1,,2008-11-03,2008-11-03,0,0,2,2,0,0,13,7,13,7
311793,17,"חוק ערי ואזורי פיתוח (תיקון מס' 9), התשס""ט-2008",,196,הכספים,,False,False,283,2008-11-16,2190,84,0.5,"more then 1 bill in page, split num pages between them",2007-02-28,2007-02-28,0,0,615,377,0,0,627,383,627,383
99830,17,"חוק ניירות ערך (תיקון מס' 37), התשס""ט-2008",,196,הכספים,האוצר,False,False,169,2008-11-16,2189,70,5,,2005-05-16,2005-05-16,0,0,1261,735,7,7,1280,748,1280,748
16127,17,"חוק להגנת חיית הבר (תיקון מס' 6), התשס""ט-2008",,200,הפנים והגנת הסביבה,להגנת הסביבה,False,False,61,2008-11-05,2185,2,1.5,"more then 1 bill in page, split num pages between them",2003-11-17,2003-11-17,0,0,1714,1132,1,1,1815,1149,1815,1149
251402,17,"חוק היטלי סחר (תיקון מס' 4), התשס""ט-2008",,191,הכלכלה,הכלכלה והתעשייה,False,False,311,2008-11-05,2185,5,13,,2007-07-25,2007-07-25,0,0,329,217,56,46,469,273,469,273
303033,17,"חוק לעידוד הפקת סרטים בישראל (הוראת שעה ותיקון חקיקה), התשס""ט-2008",,196,הכספים,האוצר,False,False,400,2008-11-05,2185,2,1.5,"more then 1 bill in page, split num pages between them",2008-07-29,2008-07-29,0,0,48,5,0,0,99,15,99,15
300696,17,"חוק לתיקון פקודת מס הכנסה (מס' 168 והוראת שעה), התשס""ח-2008",משרד האוצר,199,"העלייה, הקליטה והתפוצות",האוצר,False,False,396,2008-09-16,2184,902,1,"page number restarted, might be more pages",2008-07-07,2008-07-07,0,0,22,22,16,5,71,27,71,27
111972,17,"חוק הספנות (עבירות נגד ביטחון השיט הבין-לאומי ומתקנים ימיים), התשס""ח-2008",,194,"החוקה, חוק ומשפט",התחבורה והבטיחות בדרכים ,False,False,191,2008-09-02,2183,894,8,,2005-07-27,2005-11-21,0,0,934,583,47,47,1016,635,1133,661
263865,17,"חוק המטה לביטחון לאומי, התשס""ח-2008",,193,החוץ והבטחון,"הממשלה, ראש הממשלה",False,False,343,2008-08-07,2178,833,4,,2007-03-12,2007-12-18,0,0,41,41,177,135,233,187,514,356
289363,17,"חוק כליאתם של לוחמים בלתי חוקיים (תיקון והוראת שעה), התשס""ח-2008",,193,החוץ והבטחון,"הביטחון, המשפטים",False,False,375,2008-08-07,2178,828,5,,2008-03-24,2008-03-24,0,0,56,14,70,70,136,90,136,90
291193,17,"חוק התכנון והבנייה (תיקון מס' 87), התשס""ח-2008",,200,הפנים והגנת הסביבה,"האוצר, המשפטים",False,False,378,2008-08-07,2179,840,1,,2008-04-02,2008-04-02,0,0,112,70,0,0,127,81,127,81
245328,17,"חוק כרטיסי חיוב (תיקון מס' 4), התשס""ח-2008",,191,הכלכלה,המשפטים,False,False,294,2008-08-06,2176,814,0.7,"more then 1 bill in page, split num pages between them",2007-07-03,2007-07-03,0,0,244,174,141,99,400,285,400,285
262968,17,"חוק החברות הממשלתיות (תיקון מס' 24), התשס""ח-2008",,194,"החוקה, חוק ומשפט","האוצר, המשפטים",False,False,335,2008-08-06,2176,804,6,,2007-10-17,2007-10-17,0,0,91,91,166,124,294,249,294,249
300574,17,"חוק שירות ביטחון (תיקון מס' 7 והוראת שעה) (שירות במשטרה ושירות מוכר) (תיקון מס' 9), התשס""ח-2008",,193,החוץ והבטחון,הביטחון,False,False,394,2008-08-06,2176,814,0.7,"more then 1 bill in page, split num pages between them",2008-07-01,2008-07-01,0,0,19,19,0,0,36,33,36,33
300694,17,"חוק שירות ביטחון (הוראת שעה) (הצבת יוצאי צבא בשירות בתי הסוהר) (תיקון מס' 2), התשס""ח-2008",,193,החוץ והבטחון,הביטחון,False,False,394,2008-08-06,2176,814,0.7,"more then 1 bill in page, split num pages between them",2008-07-01,2008-07-01,0,0,19,19,0,0,36,33,36,33
302351,17,"חוק סדר הדין הפלילי (סמכויות אכיפה - מעצרים) (היוועדות חזותית - הוראת שעה) (תיקון), התשס""ח-2008",,194,"החוקה, חוק ומשפט",לביטחון הפנים,False,False,399,2008-08-06,2177,826,1.0,"more then 1 bill in page, split num pages between them",2008-07-14,2008-07-21,0,0,6,6,0,0,16,13,23,20
299491,17,"חוק להגדלת שיעור ההשתתפות בכוח העבודה ולצמצום פערים חברתיים (מס הכנסה שלילי) (תיקון), התשס""ח-2008",,196,הכספים,האוצר,False,False,392,2008-08-05,2175,796,2,,2008-06-30,2008-06-30,0,0,28,28,0,0,36,34,36,34
300575,17,"חוק משק החשמל (תיקון מס' 8), התשס""ח-2008",,191,הכלכלה,האנרגיה,False,False,395,2008-08-05,2175,802,2,,2008-06-30,2008-06-30,0,0,8,8,0,0,36,34,36,34
139134,17,"חוק הנוער (שפיטה, ענישה ודרכי טיפול) (תיקון מס' 14), התשס""ח-2008",,194,"החוקה, חוק ומשפט","העבודה, הרווחה והשירותים החברתיים, לביטחון הפנים, הבריאות, המשפטים",False,False,244,2008-07-30,2171,688,32,,2006-05-22,2006-07-04,0,0,-125,-125,237,195,757,519,800,562
262894,17,"חוק לתיקון פקודת בריאות העם (תיקון מס' 22), התשס""ח-2008",,198,"העבודה, הרווחה והבריאות","הבריאות, להגנת הסביבה",False,False,335,2008-07-30,2177,825,0.5,"more then 1 bill in page, split num pages between them",2007-10-17,2007-10-17,0,0,216,174,63,63,287,245,287,245
286172,17,"חוק המועצות האזוריות (מועד בחירות כלליות) (תיקון מס' 5), התשס""ח-2008",,200,הפנים והגנת הסביבה,הפנים,False,False,370,2008-07-30,2172,733,0.5,"more then 1 bill in page, split num pages between them",2008-03-31,2008-03-31,0,0,100,58,0,0,121,79,121,79
300572,17,"חוק שירות ביטחון (הוראת שעה) (תיקון מס' 12), התשס""ח-2008",,193,החוץ והבטחון,הביטחון,False,False,394,2008-07-30,2172,734,2,,2008-07-07,2008-07-07,0,0,13,13,0,0,23,23,23,23
262876,17,"חוק לתיקון פקודת מס הכנסה (מס' 166), התשס""ח-2008",משרד האוצר,196,הכספים,האוצר,False,False,335,2008-07-29,2170,684,0.3,"more then 1 bill in page, split num pages between them",2007-10-17,2007-10-17,0,0,266,224,0,0,286,244,286,244
262878,17,"חוק לתיקון פקודת מס הכנסה (מס' 167), התשס""ח-2008",משרד האוצר,196,הכספים,האוצר,False,False,335,2008-07-28,2170,685,1,,2007-10-17,2007-10-17,0,0,273,231,0,0,285,243,285,243
254691,17,"חוק הביטוח הלאומי (תיקון מס' 109), התשס""ח-2008",,198,"העבודה, הרווחה והבריאות","העבודה, הרווחה והשירותים החברתיים",False,False,329,2008-07-27,2169,671,9,,2007-07-25,2007-07-25,0,0,97,27,259,217,368,256,368,256
261826,17,"חוק בתי המשפט (תיקון מס' 52), התשס""ח-2008",,194,"החוקה, חוק ומשפט","לביטחון הפנים, הפנים, המשפטים, ראש הממשלה",False,False,341,2008-07-27,2169,668,1.5,"more then 1 bill in page, split num pages between them",2007-11-12,2007-11-19,0,0,211,169,29,29,251,209,258,216
297600,17,"חוק העונשין (תיקון מס' 99), התשס""ח-2008",,194,"החוקה, חוק ומשפט",המשפטים,False,False,389,2008-07-21,2168,662,2,,2008-06-16,2008-06-16,0,0,23,23,0,0,35,35,35,35
302263,17,"חוק שירותי הדת היהודיים (תיקון מס' 13), התשס""ח-2008",,196,הכספים,"האוצר, לשירותי דת",False,True,335,2008-07-17,2167,648,6,,2007-10-17,2007-10-17,0,0,257,215,8,8,274,232,274,232
262873,17,"חוק הרשויות המקומיות (העברת תשלומים מהמדינה) (תיקון מס' 2), התשס""ח-2008",,196,הכספים,הפנים,False,True,335,2008-07-14,2166,644,0.5,"more then 1 bill in page, split num pages between them",2007-10-17,2007-10-17,0,0,257,215,0,0,271,229,271,229
262887,17,"חוק משק הדלק (קידום התחרות) (תיקון) (תיקון), התשס""ח-2008",,196,הכספים,האנרגיה,False,False,335,2008-07-14,2166,645,1.0,"more then 1 bill in page, split num pages between them",2007-10-17,2007-10-17,0,0,251,209,0,0,271,229,271,229
291194,17,"חוק הכניסה לישראל (תיקון מס' 17), התשס""ח-2008",,200,הפנים והגנת הסביבה,"הפנים, המשפטים",False,False,378,2008-07-14,2166,645,1.0,"more then 1 bill in page, split num pages between them",2008-04-02,2008-04-02,0,0,75,33,0,0,103,61,103,61
282633,17,"חוק התכנון והבנייה (תיקון מס' 84 והוראת שעה), התשס""ח-2008",,200,הפנים והגנת הסביבה,"האוצר, המשפטים",False,False,369,2008-07-10,2165,632,12,,2008-03-03,2008-03-03,0,0,113,71,0,0,129,87,129,87
139133,17,"חוק לתיקון פקודת הסמים המסוכנים (מס' 9), התשס""ח-2008",,194,"החוקה, חוק ומשפט",הבריאות,False,False,243,2008-07-03,2160,602,2,,2006-07-04,2006-07-04,0,0,34,19,678,455,730,492,730,492
249919,17,"חוק הסעה בטיחותית לילדים ולפעוטות עם מוגבלות (תיקון מס' 4), התשס""ח-2008",,198,"העבודה, הרווחה והבריאות","החינוך, העבודה, הרווחה והשירותים החברתיים, התחבורה והבטיחות בדרכים ",False,False,307,2008-07-03,2161,604,0.5,"more then 1 bill in page, split num pages between them",2007-07-02,2007-07-02,0,0,182,112,162,120,367,255,367,255
262961,17,"חוק פיצויים לנפגעי תאונות דרכים (תיקון מס' 21), התשס""ח-2008",,194,"החוקה, חוק ומשפט",האוצר,False,False,335,2008-07-03,2161,610,2,,2007-10-17,2007-10-17,0,0,239,197,3,3,260,218,260,218
263985,17,"חוק ביטוח בריאות ממלכתי (הוראת שעה), התשס""ח-2008",,198,"העבודה, הרווחה והבריאות",הבריאות,False,False,335,2008-07-03,2161,609,1,,2007-10-17,2007-10-17,0,0,222,180,0,0,260,218,260,218
273355,17,"חוק אמנת הבנק האירופי לשיקום ולפיתוח, התשס""ח-2008",,191,הכלכלה,האוצר,False,False,359,2008-07-03,2161,604,0.5,"more then 1 bill in page, split num pages between them",2008-02-25,2008-02-25,0,0,98,56,0,0,129,87,129,87
291538,17,"חוק הביטוח הלאומי (תיקון מס' 108), התשס""ח-2008",,198,"העבודה, הרווחה והבריאות","העבודה, הרווחה והשירותים החברתיים",False,False,382,2008-07-03,2161,607,1,,2008-05-19,2008-05-19,0,0,14,14,0,0,45,45,45,45
